HAT_KODU,DURAK_ID,BINIS_SAYISI
22851,40515,32
22851,40528,138
22851,40529,2
22851,40530,92
22851,40531,2
22851,40586,64
22851,40587,5
22851,40588,156
22851,40589,20
22851,40590,176
22851,40591,4
22851,40592,294
22851,40593,5
22851,40614,107
22851,40619,64
22851,40620,1
22851,40621,63
22851,40623,95
22851,40627,198
22851,40628,1
22851,40629,4
22851,40631,41
22851,40645,39
22851,40647,14
22851,40652,2
22851,40653,72
22851,40656,14
22851,40658,27
22851,40661,29
22851,99999,135
22951,10082,287
22951,10101,198
22951,10322,2
22951,10327,129
22951,10328,3
22951,10331,182
22951,10332,2
22951,10334,14
22951,10338,12
22951,10423,94
22951,10424,3
22951,10425,4
22951,20053,146
22951,20055,4
22951,20057,215
22951,20059,32
22951,20060,49
22951,20062,39
22951,20063,132
22951,20065,104
22951,20066,66
22951,20067,34
22951,20068,131
22951,20069,116
22951,20070,216
22951,20071,19
22951,20072,14
22951,20073,13
22951,20074,40
22951,20077,14
22951,20078,29
22951,20079,17
22951,20080,26
22951,20081,49
22951,20082,86
22951,20083,28
22951,20084,33
22951,20085,299
22951,20086,160
22951,20087,135
22951,20091,20
22951,20092,35
22951,20093,18
22951,20094,28
22951,20095,35
22951,20096,59
22951,20097,9
22951,20098,28
22951,20134,43
22951,21329,27
22951,21330,65
22951,21332,44
22951,21333,2
22951,21334,98
22951,21336,45
22951,21338,120
22951,21339,1
22951,21340,148
22951,21342,33
22951,21345,4
22951,21346,39
22951,21349,2
22951,21350,36
22951,21351,3
22951,21353,103
22951,21355,121
22951,21357,112
22951,21359,77
22951,21361,1
22951,21362,62
22951,99999,523
22991,10074,509
22991,10101,303
22991,10322,6
22991,10325,263
22991,10328,11
22991,10331,343
22991,10332,9
22991,10334,32
22991,10338,15
22991,10421,132
22991,10424,11
22991,10425,2
22991,30101,2
22991,30102,7
22991,30279,250
22991,30280,200
22991,30281,75
22991,30282,89
22991,30283,40
22991,30284,2
22991,30286,24
22991,30289,183
22991,30290,63
22991,30962,22
22991,30963,1
22991,30970,109
22991,30971,516
22991,30972,1
22991,30973,1
22991,30974,66
22991,30975,8
22991,30976,59
22991,30977,26
22991,30978,210
22991,30979,11
22991,30980,80
22991,30981,68
22991,30982,414
22991,31082,43
22991,31091,3
22991,31092,97
22991,31093,9
22991,31094,42
22991,31095,6
22991,31096,47
22991,31097,26
22991,31098,264
22991,31099,1
22991,31100,95
22991,31101,1
22991,31102,49
22991,31103,13
22991,31104,194
22991,31122,101
22991,31123,2
22991,31124,146
22991,31125,3
22991,31126,106
22991,31128,137
22991,31129,2
22991,31130,38
22991,31132,25
22991,99999,142
23001,10102,250
23001,10117,54
23001,10121,78
23001,10126,183
23001,10128,186
23001,10143,418
23001,10144,130
23001,10145,13
23001,10146,7
23001,10147,55
23001,10148,124
23001,10149,37
23001,10151,28
23001,10153,31
23001,10157,53
23001,10161,33
23001,10163,30
23001,10165,9
23001,10167,25
23001,10169,25
23001,10171,58
23001,10173,8
23001,10175,5
23001,10177,3
23001,10178,179
23001,10182,113
23001,10184,39
23001,10188,73
23001,10190,88
23001,10192,70
23001,10194,99
23001,10196,85
23001,10198,37
23001,10200,138
23001,10202,244
23001,10204,97
23001,10349,59
23001,10350,13
23001,11887,72
23001,11888,3
23001,11889,35
23001,11890,17
23001,20006,492
23001,20040,12
23001,20041,39
23001,20042,7
23001,20045,1
23001,20046,19
23001,20047,23
23001,20048,18
23001,20049,4
23001,20050,4
23001,20051,4
23001,20052,19
23001,20053,41
23001,20054,2
23001,20055,1
23001,20056,160
23001,20057,38
23001,20060,200
23001,20144,48
23001,20145,14
23001,20146,70
23001,20147,13
23001,20148,13
23001,20149,3
23001,50903,433
23001,99999,238
23051,10021,602
23051,10143,409
23051,10145,2
23051,10147,45
23051,10148,54
23051,10177,48
23051,10184,14
23051,10185,12
23051,10187,21
23051,10188,41
23051,10189,48
23051,10190,59
23051,10191,18
23051,10192,37
23051,10193,16
23051,10194,31
23051,10195,30
23051,10196,23
23051,10197,65
23051,10198,34
23051,10199,28
23051,10200,37
23051,10201,22
23051,10202,85
23051,10204,16
23051,50006,102
23051,50007,105
23051,50008,10
23051,50009,55
23051,50010,89
23051,50011,27
23051,50012,165
23051,50013,40
23051,50014,42
23051,50015,13
23051,50016,38
23051,50017,10
23051,50018,99
23051,50019,36
23051,50020,38
23051,50021,16
23051,50022,343
23051,50023,26
23051,50024,22
23051,50025,11
23051,50026,54
23051,50027,66
23051,50028,164
23051,50030,73
23051,50220,7
23051,50221,51
23051,50222,13
23051,50223,1
23051,50224,11
23051,50226,206
23051,50227,1
23051,50232,54
23051,50234,53
23051,50237,117
23051,50298,3
23051,50887,187
23051,99999,135
23111,10020,1432
23111,10143,393
23111,10145,10
23111,10147,45
23111,10148,51
23111,10177,90
23111,10184,21
23111,10185,9
23111,10187,28
23111,10188,25
23111,10189,39
23111,10190,45
23111,10191,13
23111,10192,30
23111,10193,22
23111,10194,38
23111,10195,22
23111,10196,30
23111,10197,67
23111,10198,24
23111,10199,33
23111,10200,50
23111,10201,18
23111,10202,72
23111,10204,51
23111,50006,126
23111,50007,200
23111,50008,20
23111,50009,41
23111,50010,172
23111,50011,30
23111,50012,244
23111,50013,30
23111,50014,74
23111,50015,34
23111,50016,52
23111,50017,13
23111,50018,297
23111,50019,51
23111,50020,91
23111,50021,116
23111,50202,30
23111,50204,23
23111,50206,64
23111,50208,83
23111,50209,1
23111,50210,6
23111,50212,350
23111,50213,20
23111,50298,7
23111,50887,229
23111,99999,181
23141,30011,1410
23141,30333,1
23141,30334,1
23141,30335,12
23141,30336,41
23141,30338,76
23141,30339,13
23141,31271,36
23141,31279,133
23141,31280,3
23141,31281,137
23141,31282,81
23141,31467,58
23141,31468,175
23141,31470,64
23141,31471,1
23141,31472,42
23141,31473,2
23141,31474,191
23141,31475,12
23141,31476,179
23141,31477,14
23141,31478,67
23141,31479,10
23141,31488,78
23141,31490,132
23141,31491,1
23141,31492,216
23141,31493,6
23141,31496,77
23141,31498,29
23141,31500,21
23141,31502,49
23141,99999,92
23171,30012,554
23171,30054,12
23171,30056,25
23171,30058,4
23171,30060,17
23171,30061,3
23171,30063,6
23171,30335,8
23171,30336,22
23171,30338,32
23171,30339,7
23171,30340,7
23171,30341,39
23171,30344,1
23171,30702,2
23171,30710,103
23171,30711,1
23171,30712,72
23171,30713,4
23171,30716,30
23171,30726,19
23171,30727,236
23171,30730,40
23171,30732,1
23171,31271,11
23171,31272,3
23171,31273,2
23171,31279,57
23171,31280,3
23171,31281,57
23171,31282,15
23171,99999,58
23201,50006,1
23201,50008,4
23201,50009,70
23201,50010,28
23201,50011,47
23201,50012,54
23201,50013,60
23201,50014,18
23201,50015,12
23201,50016,8
23201,50017,7
23201,50018,54
23201,50019,47
23201,50020,16
23201,50021,32
23201,50022,51
23201,50023,33
23201,50024,5
23201,50025,9
23201,50026,9
23201,50027,28
23201,50028,40
23201,50029,21
23201,50030,6
23201,50031,15
23201,50032,29
23201,50033,47
23201,50034,50
23201,50035,28
23201,50036,80
23201,50037,48
23201,50038,28
23201,50039,9
23201,50040,16
23201,50041,18
23201,50042,6
23201,50043,2
23201,50044,6
23201,50045,18
23201,50046,18
23201,50048,1
23201,50049,2
23201,50050,1
23201,50052,5
23201,50054,3
23201,50057,5
23201,50058,1
23201,50061,2
23201,50062,3
23201,50063,4
23201,50064,7
23201,50065,1
23201,50066,10
23201,50067,2
23201,50068,10
23201,50069,2
23201,50070,9
23201,50071,3
23201,50072,4
23201,50073,2
23201,50074,2
23201,50075,2
23201,50076,7
23201,50077,1
23201,50079,3
23201,50080,2
23201,50081,28
23201,50083,55
23201,50084,24
23201,50085,5
23201,50086,3
23201,50087,3
23201,50088,13
23201,50089,7
23201,50090,14
23201,50092,11
23201,50124,2
23201,50379,27
23201,50380,10
23201,50382,6
23201,50384,1
23201,50385,4
23201,50388,1
23201,50389,2
23201,50390,11
23201,50394,10
23201,50400,9
23201,50402,21
23201,50404,2
23201,50405,1
23201,50406,9
23201,50407,2
23201,50408,42
23201,50409,1
23201,50410,3
23201,50412,6
23201,50414,2
23201,50415,1
23201,50416,14
23201,50417,1
23201,50418,11
23201,50420,14
23201,50468,13
23201,50469,3
23201,50470,54
23201,50471,3
23201,50472,17
23201,50473,4
23201,50474,43
23201,50475,7
23201,50476,70
23201,50477,2
23201,50478,6
23201,50479,6
23201,50480,28
23201,50481,4
23201,50482,14
23201,50483,3
23201,50484,29
23201,50491,1
23201,50492,12
23201,50493,1
23201,50494,6
23201,50496,5
23201,50498,10
23201,50499,125
23201,50897,10
23201,99999,424
23261,20003,17
23261,20065,53
23261,20067,14
23261,20068,81
23261,20069,146
23261,20070,134
23261,20153,208
23261,20155,4
23261,20157,14
23261,20158,5
23261,20159,13
23261,20161,47
23261,20162,4
23261,20166,2
23261,20199,4
23261,20200,9
23261,20201,30
23261,20202,17
23261,20203,40
23261,20204,12
23261,20205,43
23261,20206,21
23261,20207,20
23261,20208,36
23261,20209,19
23261,20211,1
23261,20212,1
23261,20214,87
23261,20676,7
23261,20677,3
23261,20678,15
23261,20679,1
23261,20680,38
23261,20681,1
23261,20682,100
23261,20683,11
23261,20701,3
23261,20702,28
23261,20718,44
23261,20720,29
23261,20721,2
23261,20854,22
23261,20856,77
23261,20858,59
23261,99999,298
23291,10050,308
23291,10101,198
23291,10322,3
23291,10327,159
23291,10328,2
23291,10331,213
23291,10332,5
23291,10334,15
23291,10338,4
23291,10423,87
23291,10424,8
23291,10425,9
23291,20051,1
23291,20053,156
23291,20055,5
23291,20057,253
23291,20059,22
23291,20060,58
23291,20062,32
23291,20063,125
23291,20065,103
23291,20066,91
23291,20067,32
23291,20068,123
23291,20069,84
23291,20070,218
23291,20071,9
23291,20072,18
23291,20073,18
23291,20074,41
23291,20077,12
23291,20078,32
23291,20079,19
23291,20080,50
23291,20081,53
23291,20082,75
23291,20083,16
23291,20084,43
23291,20085,454
23291,20086,250
23291,20134,59
23291,20885,189
23291,20886,8
23291,20887,8
23291,20888,10
23291,20889,10
23291,20890,19
23291,20906,16
23291,20908,76
23291,20909,3
23291,20910,63
23291,20912,210
23291,20913,1
23291,20923,161
23291,20925,58
23291,20927,106
23291,20929,128
23291,20931,117
23291,20939,1
23291,20940,100
23291,20942,33
23291,20944,64
23291,20946,27
23291,20947,1
23291,20948,5
23291,20950,2
23291,20952,25
23291,20954,2
23291,20956,35
23291,99999,238
23301,20020,951
23301,20053,115
23301,20054,13
23301,20055,8
23301,20056,317
23301,20057,92
23301,20058,8
23301,20060,742
23301,20144,131
23301,20145,49
23301,20146,132
23301,20147,67
23301,20148,26
23301,20149,17
23301,20150,367
23301,20151,66
23301,20153,197
23301,20155,13
23301,20156,470
23301,20157,25
23301,20159,25
23301,20160,82
23301,20161,89
23301,20163,2
23301,20164,117
23301,20168,177
23301,20185,15
23301,20188,120
23301,20190,287
23301,20260,11
23301,30001,1705
23301,30283,77
23301,30284,11
23301,30285,2
23301,30286,20
23301,30289,190
23301,30290,86
23301,30299,132
23301,30300,116
23301,30301,108
23301,30302,2
23301,30303,183
23301,30305,162
23301,30306,267
23301,30308,245
23301,30317,122
23301,30318,218
23301,30319,155
23301,30320,324
23301,30321,107
23301,30322,198
23301,30323,43
23301,30324,122
23301,30325,47
23301,30326,169
23301,30955,38
23301,30956,42
23301,31274,155
23301,31279,1
23301,31281,181
23301,31285,460
23301,31289,117
23301,31291,442
23301,99999,572
23421,10045,733
23421,10101,252
23421,10322,3
23421,10327,241
23421,10328,5
23421,10332,4
23421,10333,366
23421,10334,27
23421,10338,20
23421,10423,167
23421,10424,6
23421,10425,14
23421,20051,2
23421,20053,157
23421,20055,9
23421,20057,422
23421,20059,28
23421,20060,74
23421,20062,67
23421,20063,170
23421,20064,1
23421,20065,129
23421,20066,128
23421,20067,44
23421,20068,144
23421,20069,125
23421,20070,177
23421,20071,19
23421,20072,13
23421,20073,22
23421,20074,87
23421,20077,21
23421,20078,45
23421,20079,23
23421,20080,47
23421,20081,57
23421,20082,99
23421,20083,16
23421,20084,50
23421,20085,280
23421,20086,273
23421,20134,62
23421,20965,190
23421,20966,146
23421,20967,3
23421,20968,181
23421,20985,5
23421,20986,67
23421,20987,3
23421,20988,110
23421,20989,15
23421,20990,140
23421,20991,4
23421,20992,156
23421,20993,1
23421,20994,119
23421,20995,10
23421,20996,104
23421,20997,15
23421,20998,214
23421,20999,8
23421,21000,128
23421,21001,7
23421,21002,182
23421,21004,86
23421,21020,30
23421,21022,80
23421,21024,54
23421,21026,1
23421,21028,32
23421,21035,221
23421,99999,226
23441,10051,10
23441,10101,203
23441,10322,1
23441,10327,157
23441,10328,5
23441,10332,5
23441,10333,245
23441,10334,17
23441,10338,12
23441,10423,133
23441,10424,7
23441,10425,6
23441,20051,2
23441,20053,217
23441,20055,2
23441,20057,329
23441,20059,29
23441,20060,94
23441,20062,25
23441,20063,147
23441,20065,133
23441,20066,112
23441,20067,32
23441,20068,196
23441,20069,89
23441,20070,180
23441,20071,6
23441,20072,10
23441,20073,16
23441,20074,37
23441,20077,5
23441,20078,49
23441,20079,32
23441,20080,37
23441,20081,68
23441,20082,2
23441,20083,51
23441,20085,209
23441,20086,1
23441,20134,49
23441,20751,43
23441,20752,48
23441,20753,13
23441,20754,115
23441,20769,1
23441,20770,10
23441,20771,6
23441,20772,90
23441,20773,6
23441,20774,84
23441,20783,2
23441,20784,223
23441,20785,3
23441,20786,2
23441,20787,7
23441,20788,52
23441,20789,4
23441,20790,192
23441,20792,150
23441,20793,2
23441,20794,7
23441,20796,51
23441,20798,93
23441,20799,134
23441,99999,885
23461,10047,488
23461,10101,250
23461,10322,5
23461,10327,207
23461,10328,3
23461,10332,6
23461,10333,274
23461,10334,19
23461,10338,17
23461,10423,121
23461,10424,9
23461,10425,2
23461,20051,9
23461,20053,172
23461,20055,3
23461,20057,316
23461,20059,30
23461,20060,52
23461,20062,35
23461,20063,152
23461,20065,121
23461,20066,87
23461,20067,61
23461,20068,122
23461,20069,155
23461,20070,190
23461,20071,27
23461,20072,6
23461,20073,35
23461,20074,50
23461,20077,16
23461,20078,44
23461,20079,33
23461,20080,24
23461,20081,113
23461,20082,71
23461,20083,18
23461,20084,26
23461,20085,369
23461,20086,177
23461,20087,110
23461,20088,4
23461,20089,1
23461,20091,30
23461,20092,45
23461,20093,59
23461,20094,75
23461,20095,87
23461,20096,1
23461,20097,63
23461,20134,28
23461,21047,2
23461,21048,20
23461,21050,21
23461,21051,3
23461,21052,58
23461,21053,4
23461,21054,229
23461,21055,4
23461,21056,147
23461,21057,8
23461,21058,71
23461,21060,367
23461,21061,143
23461,21062,43
23461,21064,278
23461,21066,177
23461,21068,500
23461,99999,838
23611,10032,663
23611,10101,182
23611,10102,5
23611,10103,207
23611,10105,163
23611,10126,50
23611,10322,49
23611,10327,190
23611,10328,37
23611,10332,24
23611,10333,199
23611,10334,49
23611,10338,27
23611,10423,85
23611,10424,6
23611,10425,2
23611,20053,36
23611,20055,1
23611,20057,35
23611,20060,73
23611,20134,101
23611,20144,55
23611,20145,24
23611,20146,74
23611,20147,36
23611,20148,14
23611,20149,11
23611,20151,69
23611,20152,185
23611,20153,262
23611,20154,175
23611,20155,2
23611,20157,11
23611,20158,42
23611,20159,26
23611,20161,51
23611,20162,64
23611,20166,63
23611,20199,25
23611,20200,44
23611,20201,49
23611,20202,145
23611,20203,34
23611,20204,51
23611,20205,46
23611,20206,118
23611,20207,27
23611,20208,198
23611,20209,12
23611,20211,2
23611,20224,92
23611,20226,50
23611,20230,85
23611,20232,159
23611,20238,105
23611,20239,113
23611,20241,88
23611,20242,1
23611,20243,24
23611,20252,2
23611,99999,115
23681,30006,730
23681,30553,6
23681,30555,3
23681,30556,11
23681,30589,13
23681,30590,26
23681,30591,2
23681,30592,7
23681,30605,1
23681,30606,30
23681,30608,3
23681,30638,15
23681,30640,10
23681,30642,33
23681,31511,5
23681,31512,6
23681,31514,8
23681,31516,23
23681,31520,31
23681,31522,93
23681,31523,3
23681,31524,15
23681,31544,88
23681,99999,65
23721,50031,2
23721,50032,17
23721,50033,2
23721,50034,49
23721,50035,1
23721,50036,44
23721,50038,14
23721,50040,2
23721,50042,7
23721,50044,4
23721,50046,17
23721,50052,5
23721,50221,33
23721,50222,3
23721,50223,1
23721,50226,11
23721,50227,8
23721,50238,5
23721,50240,14
23721,50242,5
23721,50244,9
23721,50245,10
23721,50246,7
23721,50248,18
23721,50250,40
23721,50873,3
23721,50875,9
23721,99999,3
23741,10036,1030
23741,10117,457
23741,10119,659
23741,10231,13
23741,10235,71
23741,10240,18
23741,12057,224
23741,12060,73
23741,12062,107
23741,12064,77
23741,12065,107
23741,12068,60
23741,12069,145
23741,12070,6
23741,12071,13
23741,40001,105
23741,40002,143
23741,40004,425
23741,40009,823
23741,40010,293
23741,40011,184
23741,40012,143
23741,40013,86
23741,40014,178
23741,40015,518
23741,40016,245
23741,40461,67
23741,40462,38
23741,40464,101
23741,40475,19
23741,40488,57
23741,40503,7
23741,40504,58
23741,40505,9
23741,40506,299
23741,40507,25
23741,40522,74
23741,40523,5
23741,40524,219
23741,40525,23
23741,40526,4
23741,40527,79
23741,40598,211
23741,40599,6
23741,40600,160
23741,40601,1
23741,40602,106
23741,40603,2
23741,40608,214
23741,40611,11
23741,40612,155
23741,40640,101
23741,40641,1
23741,40645,83
23741,40656,43
23741,40658,72
23741,40661,65
23741,99999,64
23761,10064,355
23761,10119,3
23761,10123,656
23761,10128,20
23761,10356,11
23761,10357,228
23761,10358,85
23761,10361,442
23761,10572,114
23761,10573,15
23761,10574,166
23761,10575,59
23761,10576,35
23761,10577,46
23761,10578,42
23761,10579,53
23761,10580,48
23761,10581,19
23761,10582,22
23761,10583,12
23761,10584,33
23761,10585,21
23761,40009,791
23761,40010,283
23761,40011,211
23761,40012,80
23761,40013,60
23761,40014,141
23761,40015,204
23761,40016,210
23761,40019,91
23761,40020,164
23761,40024,141
23761,40025,105
23761,40035,111
23761,40036,61
23761,40037,100
23761,40040,130
23761,40092,1
23761,40101,383
23761,40102,40
23761,40103,62
23761,40104,36
23761,40105,91
23761,40106,159
23761,40107,43
23761,40108,112
23761,40109,87
23761,40126,97
23761,40737,167
23761,40738,51
23761,40739,498
23761,40744,168
23761,40755,12
23761,40756,95
23761,40757,6
23761,40758,82
23761,40759,15
23761,40760,395
23761,40761,10
23761,40762,181
23761,40763,1
23761,40764,213
23761,40766,87
23761,40767,7
23761,40826,4
23761,40828,32
23761,40831,3
23761,40832,17
23761,40833,243
23761,40835,155
23761,40845,68
23761,40846,9
23761,40847,60
23761,40848,8
23761,40849,9
23761,40850,51
23761,40851,61
23761,40852,158
23761,40853,13
23761,40854,47
23761,40865,6
23761,40866,24
23761,40867,28
23761,40868,7
23761,40877,39
23761,40878,8
23761,40879,18
23761,40880,6
23761,99999,956
24121,40123,24
24121,40887,12
24121,40888,1
24121,40889,3
24121,40890,4
24121,40891,162
24121,40892,127
24121,40894,393
24121,40895,19
24121,40896,5
24121,40897,14
24121,40898,278
24121,40899,180
24121,40900,128
24121,99999,1450
24231,20030,13
24231,20183,2
24231,20184,1
24231,20194,2
24231,20198,1
24231,20328,1
24231,20329,1
24231,20334,11
24231,20335,3
24231,20336,2
24231,20338,2
24231,20342,1
24231,20965,3
24231,20966,2
24231,21094,2
24231,21097,2
24231,21114,2
24231,21133,3
24231,22070,3
24231,22071,1
24231,99999,22
24281,20031,275
24281,20087,77
24281,20090,1
24281,20091,18
24281,20092,17
24281,20093,12
24281,20094,27
24281,20095,31
24281,20096,42
24281,20097,4
24281,20098,14
24281,20183,29
24281,20189,6
24281,20194,2
24281,20197,35
24281,20198,5
24281,20326,10
24281,20327,15
24281,20328,44
24281,20329,22
24281,20334,39
24281,20335,79
24281,20336,6
24281,20337,44
24281,20338,37
24281,20339,151
24281,20340,13
24281,20341,50
24281,20342,1
24281,20344,2
24281,21128,419
24281,21381,1
24281,21382,7
24281,21384,6
24281,21385,4
24281,21386,31
24281,21387,1
24281,21388,32
24281,21511,1
24281,21513,3
24281,21515,6
24281,21517,25
24281,21528,105
24281,21529,6
24281,21530,50
24281,21532,45
24281,21533,1
24281,21534,36
24281,21535,1
24281,21536,29
24281,21540,35
24281,21542,45
24281,21543,1
24281,21546,59
24281,21547,1
24281,21548,22
24281,21550,56
24281,21552,134
24281,21553,3
24281,21554,11
24281,21556,36
24281,21557,4
24281,21558,38
24281,21559,55
24281,21560,4
24281,21562,45
24281,21994,4
24281,99999,327
24291,20024,227
24291,20082,37
24291,20084,16
24291,20086,329
24291,20183,20
24291,20189,14
24291,20194,7
24291,20197,19
24291,20198,1
24291,20326,5
24291,20327,17
24291,20328,24
24291,20329,21
24291,20334,20
24291,20335,41
24291,20336,3
24291,20337,26
24291,20338,26
24291,20339,111
24291,20340,6
24291,20341,31
24291,20342,2
24291,20344,2
24291,20345,2
24291,20885,103
24291,20886,4
24291,20887,2
24291,20888,10
24291,20889,8
24291,20890,21
24291,20906,11
24291,20907,1
24291,20908,48
24291,20909,1
24291,20910,24
24291,20911,2
24291,20912,127
24291,20913,2
24291,20923,76
24291,20925,24
24291,20927,44
24291,20929,75
24291,20931,30
24291,20940,29
24291,20942,17
24291,20944,38
24291,20946,7
24291,20948,9
24291,20950,3
24291,20952,7
24291,20954,1
24291,20956,20
24291,21128,107
24291,21994,4
24291,99999,280
24301,20024,35
24301,20192,4
24301,20199,2
24301,20200,1
24301,20201,5
24301,20202,2
24301,20203,7
24301,20204,5
24301,20205,7
24301,20206,7
24301,20207,4
24301,20208,6
24301,20209,1
24301,20212,1
24301,20214,6
24301,20482,17
24301,20484,6
24301,20485,1
24301,20486,5
24301,20487,3
24301,20488,3
24301,20640,7
24301,20645,1
24301,20672,15
24301,20673,2
24301,20794,3
24301,20815,1
24301,20820,5
24301,20822,3
24301,20823,1
24301,20824,6
24301,20833,2
24301,20835,3
24301,20837,4
24301,20853,2
24301,20857,4
24301,20858,3
24301,20924,8
24301,20926,4
24301,20928,5
24301,20930,7
24301,20932,3
24301,21999,2
24301,22000,4
24301,22014,2
24301,22016,1
24301,22021,1
24301,22022,1
24301,22024,1
24301,22028,5
24301,22030,1
24301,22300,9
24301,99999,41
24351,20026,220
24351,20185,1
24351,20192,32
24351,20199,7
24351,20200,5
24351,20201,26
24351,20202,16
24351,20203,50
24351,20204,7
24351,20205,66
24351,20206,16
24351,20207,23
24351,20208,22
24351,20209,21
24351,20211,4
24351,20214,52
24351,20260,5
24351,20482,70
24351,20483,17
24351,20484,16
24351,20485,18
24351,20486,50
24351,20487,9
24351,20488,24
24351,20489,1
24351,22035,1
24351,22036,7
24351,22038,50
24351,22040,68
24351,22042,80
24351,99999,140
24411,12043,1
24411,12050,9
24411,12052,16
24411,12054,28
24411,40009,125
24411,40010,1
24411,40410,3
24411,40411,74
24411,40412,15
24411,40413,4
24411,40414,41
24411,40415,4
24411,40416,30
24411,40417,1
24411,40418,30
24411,40419,8
24411,40420,17
24411,40422,50
24411,40423,35
24411,41094,4
24411,41095,7
24411,41097,1
24411,41102,2
24411,41103,3
24411,41105,3
24411,41106,1
24411,41107,11
24411,41144,34
24411,41145,21
24411,41146,11
24411,41148,7
24411,41149,1
24411,41172,30
24411,99999,33
24421,20030,36
24421,20183,1
24421,20328,4
24421,20329,2
24421,20334,1
24421,20335,5
24421,20336,1
24421,20337,1
24421,20339,11
24421,20340,2
24421,20341,2
24421,20965,3
24421,20968,2
24421,20975,1
24421,21000,1
24421,21002,6
24421,21004,2
24421,21027,1
24421,21031,3
24421,21097,1
24421,21114,7
24421,21115,1
24421,21116,3
24421,21132,2
24421,21133,2
24421,22084,17
24421,22086,9
24421,22088,5
24421,99999,25
24431,20023,492
24431,20189,13
24431,20194,9
24431,20197,24
24431,20198,2
24431,20326,5
24431,20327,17
24431,20328,43
24431,20329,49
24431,20334,48
24431,20335,115
24431,20336,13
24431,20337,32
24431,20338,35
24431,20339,146
24431,20340,16
24431,20341,33
24431,20343,1
24431,20344,1
24431,20345,3
24431,20965,158
24431,20966,72
24431,20967,1
24431,20968,98
24431,20985,6
24431,20986,35
24431,20988,90
24431,20989,9
24431,20990,92
24431,20991,4
24431,20992,91
24431,20993,3
24431,20994,93
24431,20995,9
24431,20996,57
24431,20997,5
24431,20998,154
24431,20999,4
24431,21000,79
24431,21001,2
24431,21002,101
24431,21004,47
24431,21019,1
24431,21020,21
24431,21021,1
24431,21022,64
24431,21024,28
24431,21026,1
24431,21028,27
24431,21128,724
24431,21994,6
24431,99999,424
24451,20026,413
24451,20082,25
24451,20084,69
24451,20085,14
24451,20086,122
24451,20183,25
24451,20184,1
24451,20189,3
24451,20194,10
24451,20197,11
24451,20198,3
24451,20326,8
24451,20327,12
24451,20328,41
24451,20329,41
24451,20334,48
24451,20335,81
24451,20336,7
24451,20337,23
24451,20338,40
24451,20339,121
24451,20340,16
24451,20341,37
24451,20342,3
24451,20344,9
24451,20345,3
24451,20783,2
24451,20784,174
24451,20785,4
24451,20787,2
24451,20788,2
24451,20789,8
24451,20790,133
24451,20791,1
24451,20792,104
24451,20794,1
24451,20796,31
24451,20797,1
24451,20798,65
24451,20799,69
24451,20865,218
24451,20866,19
24451,20867,2
24451,20868,22
24451,20869,16
24451,20870,39
24451,20871,11
24451,20872,103
24451,20873,5
24451,20874,78
24451,21128,143
24451,21994,1
24451,99999,677
24461,20025,453
24461,20087,93
24461,20088,15
24461,20091,35
24461,20092,21
24461,20093,42
24461,20094,21
24461,20095,35
24461,20097,20
24461,20183,20
24461,20184,4
24461,20189,5
24461,20194,3
24461,20197,21
24461,20198,4
24461,20326,13
24461,20327,15
24461,20328,35
24461,20329,53
24461,20334,57
24461,20335,88
24461,20336,22
24461,20337,48
24461,20338,30
24461,20339,116
24461,20340,16
24461,20341,34
24461,20342,2
24461,20343,1
24461,20344,7
24461,21047,2
24461,21048,7
24461,21049,1
24461,21050,3
24461,21051,7
24461,21052,36
24461,21053,28
24461,21054,145
24461,21055,14
24461,21056,72
24461,21057,28
24461,21058,29
24461,21059,4
24461,21060,195
24461,21061,46
24461,21062,20
24461,21063,24
24461,21064,138
24461,21065,15
24461,21066,57
24461,21067,22
24461,21068,169
24461,21083,9
24461,21085,22
24461,21087,121
24461,21128,646
24461,22084,1
24461,99999,309
24471,20026,243
24471,20081,13
24471,20082,12
24471,20083,1
24471,20084,7
24471,20085,18
24471,20086,94
24471,20260,7
24471,20263,63
24471,20264,8
24471,20265,13
24471,20266,2
24471,20281,16
24471,20282,4
24471,20284,5
24471,20289,9
24471,20290,12
24471,20320,6
24471,20321,7
24471,20322,5
24471,20323,19
24471,20334,50
24471,20335,78
24471,20336,5
24471,20337,23
24471,20338,18
24471,20339,53
24471,20340,4
24471,20341,26
24471,20343,1
24471,20344,1
24471,20751,42
24471,20752,17
24471,20753,4
24471,20754,35
24471,20755,3
24471,20756,12
24471,20757,2
24471,20758,1
24471,20760,43
24471,20762,4
24471,20816,3
24471,20818,31
24471,20819,1
24471,20820,36
24471,20822,16
24471,20823,3
24471,20824,41
24471,20826,54
24471,20828,14
24471,20830,7
24471,20832,45
24471,20834,15
24471,20837,37
24471,21128,81
24471,99999,279
24491,30010,468
24491,30372,2
24491,31271,25
24491,31272,1
24491,31279,51
24491,31281,48
24491,31282,49
24491,31423,1
24491,31424,30
24491,31426,41
24491,31427,3
24491,31428,25
24491,31430,16
24491,31432,32
24491,31434,22
24491,31436,63
24491,31438,21
24491,31439,2
24491,31440,30
24491,31442,6
24491,31454,3
24491,31456,7
24491,31458,35
24491,31460,38
24491,99999,20
24501,30010,459
24501,30372,2
24501,31271,17
24501,31279,28
24501,31281,59
24501,31282,19
24501,31423,9
24501,31424,38
24501,31425,6
24501,31426,38
